pin,address,class,class_desc,board_bldg,char_bldg_sf,bldg_per_sqft,group,char_yrblt,lat,lon
16182200300000,747 S SCOVILLE AVE,204,"One-story Residence, any age, 1,801 sq ft and over",40964,2090,19.6,Nearby,1911,41.87456134,-87.78825457
16171240010000,800 S RIDGELAND AVE,204,"One-story Residence, any age, 1,801 sq ft and over",45841,2056,22.3,Nearby,1920,41.87433555,-87.78398584
16182290330000,805 GUNDERSON AVE,204,"One-story Residence, any age, 1,801 sq ft and over",37944,2019,18.79,Nearby,1950,41.87410126,-87.78697428
16171250200000,805 S HIGHLAND AVE,204,"One-story Residence, any age, 1,801 sq ft and over",33385,1850,18.05,Nearby,1917,41.8742024,-87.78213354
16182280050000,814 S EAST AVE,204,"One-story Residence, any age, 1,801 sq ft and over",40090,2059,19.47,Nearby,1918,41.87378776,-87.78886352
16182290100000,820 S SCOVILLE AVE,204,"One-story Residence, any age, 1,801 sq ft and over",40385,2187,18.47,Nearby,1921,41.8735799,-87.78757671
16182290250000,831 GUNDERSON AVE,204,"One-story Residence, any age, 1,801 sq ft and over",41180,1849,22.27,Nearby,1913,41.87320579,-87.78694804
16183030010000,900 WENONAH AVE,204,"One-story Residence, any age, 1,801 sq ft and over",32661,1889,17.29,Nearby,1916,41.87221598,-87.80039041
16183050050000,916 CLINTON AVE,204,"One-story Residence, any age, 1,801 sq ft and over",35580,2006,17.74,Nearby,1903,41.8717714,-87.79768153
16183030150000,928 WENONAH AVE,204,"One-story Residence, any age, 1,801 sq ft and over",37426,2164,17.29,Nearby,1924,41.87129785,-87.80035826
16183040250000,933 CLINTON AVE,204,"One-story Residence, any age, 1,801 sq ft and over",31767,1901,16.71,Nearby,1915,41.8711419,-87.79819752
16183030210000,946 WENONAH AVE,204,"One-story Residence, any age, 1,801 sq ft and over",33062,1870,17.68,Nearby,1914,41.87064877,-87.80034813
16183020240000,946 WISCONSIN AVE,204,"One-story Residence, any age, 1,801 sq ft and over",36600,1897,19.29,Nearby,1914,41.87062642,-87.80174399
16183040300000,947 CLINTON AVE,204,"One-story Residence, any age, 1,801 sq ft and over",38357,2072,18.51,Nearby,1923,41.87069759,-87.79819088
16183130010000,1000 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",51287,2181,23.52,Nearby,1915,41.87043538,-87.7976025
16183110010000,1000 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34830,1620,21.5,Nearby,1916,41.87037746,-87.80030927
16183110170000,1001 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43594,1834,23.77,Gunderson,1907,41.87041233,-87.79947402
16183130170000,1001 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38582,1617,23.86,Nearby,1913,41.87044245,-87.79686578
16183100190000,1001 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37125,1458,25.46,Nearby,1920,41.87037179,-87.80086206
16183090140000,1001 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32030,1218,26.3,Nearby,1923,41.87036811,-87.8022941
16183130020000,1002 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32246,1232,26.17,Nearby,1915,41.87034158,-87.79763473
16183100200000,1003 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40969,1720,23.82,Nearby,1921,41.87027816,-87.80088143
16183110020000,1004 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",46001,2040,22.55,Nearby,1908,41.87024907,-87.80031963
16183110180000,1005 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39304,1637,24.01,Gunderson,1904,41.87031463,-87.79948723
16183130180000,1005 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33100,1324,25,Nearby,1913,41.87033351,-87.79683351
16183120030000,1006 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32608,1380,23.63,Nearby,1912,41.8702356,-87.79891483
16183110030000,1006 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38001,1590,23.9,Nearby,1904,41.87015872,-87.80029714
16183110190000,1007 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",50125,2102,23.85,Gunderson,1903,41.87019998,-87.79946496
16183100210000,1007 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41046,1770,23.19,Nearby,1909,41.87016365,-87.80089167
16183120040000,1008 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43410,1712,25.36,Nearby,1912,41.87014188,-87.79891561
16183110040000,1008 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40979,1657,24.73,Nearby,1908,41.87007194,-87.80029786
16183120210000,1009 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38495,1948,19.76,Nearby,1913,41.87011821,-87.7981553
16183130190000,1009 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45456,2197,20.69,Nearby,1903,41.87018404,-87.79685895
16183090160000,1009 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34030,1560,21.81,Nearby,1916,41.87006608,-87.8022873
16183110200000,1011 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43805,1940,22.58,Gunderson,1904,41.8700889,-87.79946588
16183100220000,1011 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39146,1904,20.56,Nearby,1917,41.87007675,-87.80086451
16183120050000,1012 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45410,1918,23.68,Nearby,1911,41.86999601,-87.79889824
16183110050000,1012 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40814,1712,23.84,Gunderson,1904,41.86995737,-87.80029417
16183100050000,1012 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37217,1660,22.42,Nearby,1925,41.86998003,-87.80171628
16183100060000,1014 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35186,1620,21.72,Nearby,1913,41.86988978,-87.80171703
16183110210000,1015 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39559,1700,23.27,Gunderson,1905,41.86999514,-87.79945736
16183100230000,1015 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43838,2010,21.81,Nearby,1908,41.86995526,-87.80086552
16183120060000,1016 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32608,1386,23.53,Nearby,1914,41.86986411,-87.79889934
16183110060000,1016 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",46125,1704,27.07,Gunderson,1903,41.86987055,-87.80028559
16183120240000,1017 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34705,1564,22.19,Nearby,1918,41.86986647,-87.79813942
16183110220000,1017 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",48125,1650,29.17,Gunderson,1907,41.86988409,-87.79946293
16183100240000,1017 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39125,1419,27.57,Nearby,1908,41.86986161,-87.80088024
16183090180000,1017 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28274,1224,23.1,Nearby,1926,41.86980918,-87.80228013
16183110070000,1018 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36755,1882,19.53,Gunderson,1904,41.86975948,-87.80028652
16183110230000,1019 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40125,1608,24.95,Gunderson,1904,41.86979037,-87.79946371
16183090190000,1019 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31818,1296,24.55,Nearby,1924,41.86972219,-87.80225708
16183130080000,1020 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29049,1310,22.17,Nearby,1917,41.86976436,-87.79762158
16183130220000,1021 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39205,1616,24.26,Nearby,1920,41.86978457,-87.79682635
16183130090000,1022 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37953,1482,25.61,Nearby,1922,41.86968378,-87.79761326
16183120080000,1022 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30397,1288,23.6,Nearby,1914,41.86967663,-87.7988916
16183100090000,1022 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47222,2130,22.17,Nearby,1916,41.86962926,-87.80167696
16183120090000,1024 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29386,1242,23.66,Nearby,1915,41.86958291,-87.79889238
16183110090000,1024 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47080,2064,22.81,Gunderson,1903,41.86955113,-87.80026966
16183110250000,1025 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39125,1839,21.28,Gunderson,1908,41.86958206,-87.79945615
16183130240000,1025 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40328,1536,26.26,Nearby,1908,41.86961675,-87.79681877
16183120100000,1026 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35166,1572,22.37,Nearby,1914,41.86949943,-87.7988559
16183130110000,1028 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42410,1680,25.24,Nearby,1888,41.86946201,-87.79754772
16183110100000,1028 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41125,1488,27.64,Gunderson,1904,41.8694539,-87.80026117
16183110260000,1029 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",50125,1726,29.04,Gunderson,1903,41.86948142,-87.79946164
16183130250000,1029 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40255,1782,22.59,Nearby,1914,41.86951941,-87.7968106
16183110110000,1030 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47125,1584,29.75,Gunderson,1908,41.86935422,-87.80026843
16183100120000,1030 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34333,1496,22.95,Nearby,1918,41.86934216,-87.80169041
16183110270000,1031 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",53328,1741,30.63,Gunderson,1903,41.86937122,-87.79944575
16183090220000,1031 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43030,2151,20,Nearby,1909,41.86938285,-87.80223326
16183100290000,1033 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30700,836,36.72,Nearby,1913,41.86931103,-87.80087809
16183120130000,1034 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33102,1288,25.7,Nearby,1914,41.86927381,-87.79885778
16183110120000,1034 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47125,1800,26.18,Gunderson,1903,41.86925351,-87.80025997
16183110280000,1035 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39764,1652,24.07,Gunderson,1903,41.86927052,-87.79943729
16183130270000,1035 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36808,1280,28.76,Nearby,1913,41.86931128,-87.79679437
16183110130000,1036 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47125,1556,30.29,Gunderson,1903,41.86914244,-87.80026089
16183130280000,1037 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39539,1574,25.12,Nearby,1915,41.86920384,-87.79678179
16183090240000,1037 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40030,1674,23.91,Nearby,1914,41.86910862,-87.80223141
16183110290000,1039 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41500,1795,23.12,Gunderson,1905,41.86916977,-87.79941954
16183130140000,1040 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38424,1624,23.66,Nearby,1910,41.86908968,-87.79757779
16183110300000,1041 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38125,1584,24.07,Gunderson,1918,41.86906221,-87.79942973
16183090250000,1041 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42021,1884,22.3,Nearby,1915,41.8689837,-87.80224174
16183110150000,1042 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37830,1718,22.02,Gunderson,1908,41.86893762,-87.80025795
16183100170000,1042 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35246,1597,22.07,Nearby,1920,41.86889411,-87.80163371
16183110310000,1043 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43503,1757,24.76,Gunderson,1905,41.86897543,-87.79943045
16183110160000,1046 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40336,1884,21.41,Gunderson,1904,41.86883692,-87.80024949
16183110320000,1047 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40013,2030,19.71,Gunderson,1904,41.86885395,-87.79943146
16183090270000,1047 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39415,1696,23.24,Nearby,1914,41.86880317,-87.80223394
16183200010000,1100 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40808,1846,22.11,Nearby,1910,41.86860896,-87.79754304
16183180010000,1100 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38127,1584,24.07,Gunderson,1907,41.86858922,-87.80023216
16183180170000,1101 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41470,1776,23.35,Gunderson,1906,41.86857162,-87.79941668
16183200020000,1102 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45808,1775,25.81,Nearby,1906,41.86849839,-87.79754749
16183180020000,1104 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29860,1296,23.04,Gunderson,1907,41.86848848,-87.80021441
16183180180000,1105 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44437,1955,22.73,Gunderson,1907,41.86847096,-87.79941752
16183160160000,1105 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42030,1960,21.44,Nearby,1908,41.86838339,-87.80221923
16183180030000,1106 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39125,1674,23.37,Gunderson,1907,41.86837724,-87.80022343
16183190200000,1107 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34536,1364,25.32,Nearby,1916,41.86841692,-87.79809106
16183190030000,1108 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30263,1250,24.21,Nearby,1915,41.86833858,-87.79885537
16183180190000,1109 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37260,1548,24.07,Gunderson,1906,41.86833205,-87.79940474
16183160170000,1109 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36343,1580,23,Nearby,1887,41.86824183,-87.80216357
16183180040000,1110 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45612,2078,21.95,Gunderson,1905,41.8682835,-87.80021956
16183180200000,1111 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38555,1584,24.34,Gunderson,1908,41.86819314,-87.79939195
16183180050000,1112 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41125,1888,21.78,Gunderson,1912,41.86816546,-87.8002159
16183180060000,1114 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36055,1296,27.82,Gunderson,1905,41.8680648,-87.80021674
16183190230000,1115 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37183,1774,20.96,Nearby,1918,41.86815095,-87.7980827
16183180210000,1115 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44252,1779,24.87,Gunderson,1910,41.86809595,-87.79939276
16183200070000,1118 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33188,1528,21.72,Nearby,1903,41.86797438,-87.79753777
16183180070000,1118 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",55609,1599,34.78,Gunderson,1905,41.86796754,-87.8002036
16183180220000,1119 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43132,1584,27.23,Gunderson,1905,41.86798141,-87.79939371
16183170230000,1119 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42200,1825,23.12,Nearby,1924,41.86795359,-87.80079003
16183180230000,1121 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36125,1296,27.87,Gunderson,1905,41.86788769,-87.79939449
16183180080000,1122 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40047,1642,24.39,Gunderson,1905,41.86786337,-87.80019517
16183200100000,1124 S CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33850,1354,25,Nearby,1921,41.86773211,-87.79753274
16183180090000,1124 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43125,1628,26.49,Gunderson,1906,41.86776622,-87.80020527
16183180240000,1125 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39125,1737,22.52,Gunderson,1905,41.86777653,-87.79937683
16183200110000,1126 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",46410,1684,27.56,Nearby,1921,41.86765044,-87.79752284
16183180100000,1126 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40443,1619,24.98,Gunderson,1905,41.86766209,-87.80020614
16183180250000,1127 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35125,1296,27.1,Gunderson,1905,41.86768281,-87.79937761
16183200120000,1130 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37378,1818,20.56,Nearby,1919,41.86752136,-87.79750982
16183180110000,1130 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36527,1584,23.06,Gunderson,1907,41.86755793,-87.80020236
16183180260000,1131 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37125,1584,23.44,Gunderson,1905,41.86757514,-87.79936456
16183180120000,1132 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31506,1296,24.31,Gunderson,1905,41.86745723,-87.8001939
16183180270000,1133 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36841,1404,26.24,Gunderson,1906,41.86746754,-87.79936546
16183160240000,1133 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31727,1262,25.14,Nearby,1914,41.86744631,-87.80214174
16183190130000,1134 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44791,1942,23.06,Nearby,1913,41.86739753,-87.79877957
16183190310000,1135 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35438,1620,21.88,Nearby,1916,41.86745569,-87.79805325
16183200140000,1136 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32445,1407,23.06,Nearby,1927,41.86737392,-87.79751105
16183180130000,1136 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31156,1296,24.04,Gunderson,1907,41.86735307,-87.80018812
16183190320000,1137 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42145,2000,21.07,Nearby,1917,41.86738459,-87.79805031
16183180280000,1137 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40125,1755,22.86,Gunderson,1907,41.86736688,-87.7993663
16183160250000,1137 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47030,1969,23.89,Nearby,1907,41.86729371,-87.80217088
16183200150000,1138 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33205,1440,23.06,Nearby,1929,41.86731595,-87.79750096
16183180140000,1138 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42125,1658,25.41,Gunderson,1906,41.86725588,-87.80018893
16183180290000,1139 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44125,1916,23.03,Gunderson,1905,41.86726969,-87.7993671
16183160260000,1141 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",49023,1931,25.39,Nearby,1913,41.86717587,-87.80220903
16183190160000,1142 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42608,2046,20.83,Nearby,1918,41.86711638,-87.79878191
16183180150000,1142 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38125,1296,29.42,Gunderson,1905,41.86714468,-87.80016397
16183170140000,1142 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38694,1872,20.67,Nearby,1920,41.86712098,-87.8015779
16183180300000,1143 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40500,1752,23.12,Gunderson,1905,41.86716208,-87.799368
16183190170000,1146 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33299,1380,24.13,Nearby,1916,41.86702613,-87.79878267
16183180160000,1146 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38967,1764,22.09,Gunderson,1905,41.86703712,-87.80017416
16183170150000,1146 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33907,1511,22.44,Nearby,1921,41.86700644,-87.80157885
16183180310000,1147 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34579,1584,21.83,Gunderson,1906,41.86702665,-87.79935519
16183270010000,1150 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39608,1625,24.37,Nearby,1921,41.86678584,-87.79749523
16183260150000,1151 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43226,1848,23.39,Nearby,1912,41.86677932,-87.79800459
16183270020000,1154 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38608,1592,24.25,Nearby,1921,41.86669372,-87.79750305
16183260160000,1155 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29892,1246,23.99,Nearby,1909,41.86669506,-87.79800529
16183250150000,1155 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44126,1790,24.65,Nearby,1920,41.86667018,-87.7992236
16183240200000,1157 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39416,1710,23.05,Nearby,1921,41.8665136,-87.80072823
16183270040000,1158 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32616,1328,24.56,Nearby,1923,41.86651455,-87.79747634
16183260040000,1158 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39608,2180,18.17,Nearby,1913,41.86649854,-87.7987115
16183230160000,1159 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33897,1545,21.94,Nearby,1941,41.86643783,-87.80213219
16183270050000,1160 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32291,1566,20.62,Nearby,1924,41.86642252,-87.79750179
16183260050000,1160 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32334,1340,24.13,Nearby,1915,41.86640685,-87.79873776
16183240210000,1161 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34929,1456,23.99,Nearby,1921,41.86640984,-87.80072909
16183230170000,1161 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30374,1344,22.6,Nearby,1925,41.86634481,-87.80213296
16183230340000,1163 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32713,1344,24.34,Nearby,1923,41.86626612,-87.8021384
16183260060000,1164 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32608,1256,25.96,Nearby,1911,41.86631387,-87.79874811
16183250060000,1164 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45126,1992,22.65,Nearby,1925,41.8662058,-87.80012844
16183270070000,1166 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33108,1489,22.24,Nearby,1923,41.8662329,-87.79749279
16183260210000,1167 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31923,1376,23.2,Nearby,1910,41.8662447,-87.79798085
16183230190000,1167 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37272,1344,27.73,Nearby,1925,41.86610855,-87.80210618
16183270080000,1168 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37608,1430,26.3,Nearby,1921,41.86614066,-87.79747594
16183270090000,1172 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42608,2072,20.56,Nearby,1921,41.86605364,-87.79744847
16183260090000,1172 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35608,1200,29.67,Nearby,1916,41.86603097,-87.79869299
16183250210000,1173 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40126,1758,22.82,Nearby,1925,41.86602417,-87.79928698
16183250090000,1174 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35370,1354,26.12,Nearby,1924,41.86591958,-87.80013082
16183260230000,1175 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31378,1452,21.61,Nearby,1908,41.86599968,-87.79794764
16183240250000,1175 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34134,1532,22.28,Nearby,1911,41.86593036,-87.80071394
16183230210000,1175 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35030,1562,22.43,Nearby,1910,41.86589026,-87.80209841
16183250100000,1176 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34370,1344,25.57,Nearby,1927,41.86582656,-87.8001316
16183250230000,1177 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45577,2108,21.62,Nearby,1920,41.86582871,-87.79931091
