pin,address,class,class_desc,board_bldg,char_bldg_sf,bldg_per_sqft,group,char_yrblt,lat,lon
16083220210000,423 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42331,1500,28.22,Ridgeland,1908,41.88115983,-87.7766623
16083200070000,424 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39975,2000,19.99,Ridgeland,1913,41.88083602,-87.78087291
16081010040000,426 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40333,1728,23.34,Ridgeland,1907,41.89413487,-87.78290794
16081050040000,426 N HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39310,1793,21.92,Nearby,1913,41.89422714,-87.77644104
16083200080000,426 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43975,2090,21.04,Ridgeland,1913,41.88074586,-87.78089326
16081010150000,427 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44412,2177,20.4,Nearby,1904,41.89412339,-87.78199807
16073220290000,427 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32800,2176,15.07,Nearby,1883,41.8804245,-87.80260443
16073270060000,428 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",46540,1736,26.81,Ridgeland,1917,41.88053611,-87.79531555
16073260050000,428 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38598,1747,22.09,Nearby,1913,41.88048949,-87.79665733
16073230330000,429 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40102,1950,20.57,Nearby,1918,41.88039655,-87.8002945
16081010140000,429 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35529,1584,22.43,Nearby,1906,41.89425145,-87.78199697
16081050030000,430 N HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31726,1560,20.34,Nearby,1913,41.89432461,-87.77644019
16073270070000,430 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41730,1902,21.94,Ridgeland,1919,41.88042542,-87.79531169
16073260060000,430 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37659,1718,21.92,Nearby,1913,41.88039725,-87.7966581
16073230340000,431 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45102,2056,21.94,Nearby,1918,41.88030076,-87.80029529
16081010130000,431 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39277,1902,20.65,Nearby,1905,41.89436164,-87.78197697
16081010020000,432 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41542,2064,20.13,Ridgeland,1907,41.89434112,-87.78289188
16073230080000,432 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28273,1650,17.14,Nearby,1910,41.88022314,-87.8019842
16073240220000,433 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41925,1812,23.14,Ridgeland,1904,41.88027725,-87.79875433
16081010120000,433 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35125,1496,23.48,Nearby,1908,41.89445768,-87.78197614
16073270080000,434 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39655,1592,24.91,Ridgeland,1919,41.88031846,-87.79531258
16073260070000,434 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41655,1696,24.56,Nearby,1887,41.8802792,-87.79666419
16073230350000,435 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",15458,1424,10.86,Nearby,1919,41.88020497,-87.80029609
16083210180000,435 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35595,1632,21.81,Ridgeland,1903,41.88072484,-87.77827751
16081030010000,436 N LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41664,1730,24.08,Nearby,1918,41.89447863,-87.77967487
16083210190000,437 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37531,1680,22.34,Ridgeland,1908,41.88063205,-87.7782826
16074220060000,443 WASHINGTON BLVD,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43586,2106,20.7,Ridgeland,1903,41.88141509,-87.78654665
16181050020000,504 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32298,1530,21.11,Nearby,1915,41.87941819,-87.79851917
16181050130000,507 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42805,2052,20.86,Nearby,1908,41.87939919,-87.79766438
16181050030000,508 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47500,1992,23.85,Nearby,1908,41.87928216,-87.7985112
16181060030000,508 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33254,1426,23.32,Nearby,1908,41.87930899,-87.79708078
16181080040000,510 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30191,1383,21.83,Nearby,1910,41.87921253,-87.79516126
16171030090000,510 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30923,1651,18.73,Nearby,1910,41.87944946,-87.78047601
16171020090000,510 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30673,1224,25.06,Nearby,1915,41.87943087,-87.7817636
16181040090000,511 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44899,2053,21.87,Nearby,1913,41.87927503,-87.79911779
16053210200000,511 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38841,2140,18.15,Nearby,1913,41.89510629,-87.78365665
16181070110000,511 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37144,1560,23.81,Nearby,1921,41.8791772,-87.79567699
16171010230000,511 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33590,1280,26.24,Nearby,1912,41.87944055,-87.78223649
16181050140000,511 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40464,1757,23.03,Nearby,1908,41.87926653,-87.79769517
16171050220000,511 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33576,1200,27.98,Nearby,1905,41.8795412,-87.77740955
16181070030000,512 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",57960,1892,30.63,Nearby,1929,41.87911624,-87.79604803
16182030100000,512 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31590,1164,27.14,Nearby,1913,41.87924304,-87.79025977
16181050040000,512 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43570,1740,25.04,Nearby,1913,41.87917676,-87.79851208
16181040020000,512 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29286,1242,23.58,Nearby,1919,41.87931278,-87.79967713
16171010080000,512 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",25826,1536,16.81,Nearby,1920,41.87935543,-87.78294861
16182040060000,512 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40590,1676,24.22,Nearby,1922,41.87927642,-87.78905724
16171030100000,512 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31149,1330,23.42,Nearby,1919,41.8793833,-87.78052604
16171020100000,512 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29379,1288,22.81,Nearby,1915,41.87935538,-87.78178018
16171060050000,512 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34056,1584,21.5,Nearby,1905,41.87944686,-87.77675786
16182050100000,512 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28607,1224,23.37,Nearby,1922,41.87929302,-87.78783508
16182020090000,512 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38590,1755,21.99,Nearby,1908,41.8792268,-87.79150875
16182050220000,513 GUNDERSON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31590,1200,26.33,Nearby,1918,41.87930448,-87.78714817
16182030220000,513 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43385,2092,20.74,Nearby,1923,41.8792364,-87.78961739
16171050230000,513 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33577,1200,27.98,Nearby,1903,41.87943367,-87.77738729
16182030110000,514 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40685,1942,20.95,Nearby,1900,41.87916562,-87.79026042
16181050050000,514 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38301,1700,22.53,Nearby,1909,41.87907477,-87.79851293
16182040070000,514 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35446,1520,23.32,Nearby,1920,41.87919159,-87.78905796
16171030110000,514 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47125,1980,23.8,Nearby,1916,41.87932051,-87.7805068
16171020110000,514 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38625,1553,24.87,Nearby,1918,41.87928271,-87.7817752
16182050110000,514 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32222,1224,26.33,Nearby,1921,41.8792155,-87.78783574
16182020100000,514 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29711,1380,21.53,Nearby,1913,41.87916402,-87.7914895
16182050230000,515 GUNDERSON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35070,1476,23.76,Nearby,1921,41.87922702,-87.78713894
16181070120000,515 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36839,1620,22.74,Nearby,1893,41.87905552,-87.79567801
16171010250000,515 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33622,1734,19.39,Nearby,1911,41.87929303,-87.78223776
16181050150000,515 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44805,1907,23.5,Nearby,1910,41.87914475,-87.79769619
16171050240000,515 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32320,1770,18.26,Nearby,1903,41.87933673,-87.77740669
16181080180000,515 S OAK PARK AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42168,1832,23.02,Nearby,1920,41.87913578,-87.79453446
16182040210000,515 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38590,1954,19.75,Nearby,1908,41.87922153,-87.7883808
16182010210000,515 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38000,1842,20.63,Nearby,1923,41.87920837,-87.79204794
16181070040000,516 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39960,1500,26.64,Nearby,1921,41.87896866,-87.79605916
16182030120000,516 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38073,1616,23.56,Nearby,1899,41.87904382,-87.79025636
16181050060000,516 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38088,1784,21.35,Nearby,1925,41.87897609,-87.79849554
16053230090000,516 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40201,2159,18.62,Nearby,1890,41.89528006,-87.78136396
16171010090000,516 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29947,1484,20.18,Nearby,1921,41.87925212,-87.78295939
16171060060000,516 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34940,1602,21.81,Nearby,1903,41.87934986,-87.77676334
16181060140000,517 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32740,1540,21.26,Nearby,1921,41.87898618,-87.7964656
16182050240000,517 GUNDERSON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36061,1564,23.06,Nearby,1918,41.87914945,-87.78712971
16182030230000,517 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40385,1728,23.37,Nearby,1923,41.87914402,-87.78958849
16181070130000,517 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42174,1739,24.25,Nearby,1893,41.87895587,-87.79567885
16171020260000,517 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30625,1064,28.78,Nearby,1910,41.87923835,-87.781024
16181050160000,517 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",51084,2160,23.65,Nearby,1903,41.87900454,-87.79769736
16171030280000,517 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34625,1482,23.36,Nearby,1914,41.87925439,-87.77985182
16182040220000,517 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41975,1824,23.01,Nearby,1920,41.87914407,-87.78837157
16182030130000,518 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29113,1200,24.26,Nearby,1903,41.87893686,-87.79025726
16181040030000,518 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34787,1553,22.4,Nearby,1913,41.87911375,-87.79966677
16182040080000,518 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34086,1560,21.85,Nearby,1924,41.87908824,-87.78905884
16182010120000,518 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36202,1848,19.59,Nearby,1910,41.87895279,-87.79271141
16171030120000,518 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32080,1269,25.28,Nearby,1913,41.87922093,-87.78052264
16182050120000,518 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34758,1656,20.99,Nearby,1923,41.87910479,-87.78782678
16171050080000,518 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29062,1406,20.67,Nearby,1915,41.87920113,-87.77802963
16181040110000,519 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45762,1902,24.06,Nearby,1920,41.87895559,-87.79912986
16182050250000,519 GUNDERSON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30342,1564,19.4,Nearby,1923,41.87906465,-87.78713523
16182030240000,519 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",49107,2088,23.52,Nearby,1918,41.87903691,-87.78957951
16171020270000,519 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30626,1120,27.34,Nearby,1908,41.87916689,-87.78102162
16171030290000,519 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30625,1224,25.02,Nearby,1919,41.87918427,-87.77984733
16171050250000,519 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33696,1200,28.08,Nearby,1903,41.87923619,-87.77739828
16181080200000,519 S OAK PARK AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",58250,1974,29.51,Nearby,1905,41.87894029,-87.7945361
16182040230000,519 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34476,1608,21.44,Nearby,1908,41.87903329,-87.78834763
16083160260000,52 WASHINGTON BLVD,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44928,2160,20.8,Ridgeland,1908,41.88232531,-87.77725891
16181070050000,520 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32960,1450,22.73,Nearby,1919,41.87882481,-87.79605047
16053230080000,520 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33289,1784,18.66,Nearby,1929,41.89541502,-87.78131993
16053260310000,520 N HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",27851,1521,18.31,Nearby,1911,41.89547342,-87.77647923
16053250080000,520 N TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40369,2118,19.06,Nearby,1915,41.89547073,-87.77811301
16171010100000,520 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32095,1676,19.15,Nearby,1921,41.8791673,-87.78296012
16182010130000,520 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40921,1974,20.73,Nearby,1920,41.87886796,-87.79271213
16181080080000,520 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36750,1640,22.41,Nearby,1919,41.87886945,-87.79516923
16171030130000,520 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30625,1120,27.34,Nearby,1910,41.87912501,-87.78052827
16182050130000,520 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32690,1392,23.48,Nearby,1909,41.8790051,-87.78781774
16171050090000,520 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35320,1567,22.54,Nearby,1915,41.87913529,-87.7780302
16181060150000,521 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32309,1540,20.98,Nearby,1917,41.87887922,-87.79646649
16182050260000,521 GUNDERSON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36036,1564,23.04,Nearby,1922,41.87896871,-87.78713605
16181030160000,521 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39320,2049,19.19,Nearby,1906,41.87886439,-87.80013989
16053230170000,521 N LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36678,1919,19.11,Nearby,1908,41.89542527,-87.78037177
16181070140000,521 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31550,1462,21.58,Nearby,1924,41.87885622,-87.79567968
16171020280000,521 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34182,1492,22.91,Nearby,1908,41.87909316,-87.78101746
16171010270000,521 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30281,1508,20.08,Nearby,1919,41.87910476,-87.78221959
16181050170000,521 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33820,1518,22.28,Nearby,1908,41.87888279,-87.79768369
16171030300000,521 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30625,1224,25.02,Nearby,1918,41.87911045,-87.77984797
16182010230000,521 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39000,1737,22.45,Nearby,1914,41.87897595,-87.79205499
16181040040000,522 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39065,1378,28.35,Nearby,1913,41.87891084,-87.79966788
16171010110000,522 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32678,1484,22.02,Nearby,1921,41.87906404,-87.78296101
16182040100000,522 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34488,1556,22.16,Nearby,1921,41.87891863,-87.78907017
16171030140000,522 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34625,1520,22.78,Nearby,1913,41.87904016,-87.7805242
16171020140000,522 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37438,1544,24.25,Nearby,1908,41.87902865,-87.78174248
16181060070000,522 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47499,2098,22.64,Nearby,1905,41.87889202,-87.79707437
16171060080000,522 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30252,1200,25.21,Nearby,1904,41.87914192,-87.77676051
16181060160000,523 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32472,1392,23.33,Nearby,1916,41.87877595,-87.79646256
16053240190000,523 N TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28665,1472,19.47,Nearby,1914,41.89555203,-87.77874601
16182030250000,523 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31377,1619,19.38,Nearby,1923,41.8789632,-87.78958013
16181070150000,523 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40919,1536,26.64,Nearby,1910,41.87876767,-87.79567563
16171010280000,523 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",59590,1470,40.54,Nearby,1908,41.87903465,-87.7822202
16171030310000,523 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32576,1280,25.45,Nearby,1914,41.87905147,-87.77984848
16182040240000,523 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38125,1806,21.11,Nearby,1922,41.87894476,-87.78834838
16181070060000,524 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37960,1608,23.61,Nearby,1921,41.87868832,-87.79605671
16181050080000,524 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44555,1864,23.9,Nearby,1918,41.87877208,-87.79849269
16053230070000,524 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34291,1904,18.01,Nearby,1926,41.89553613,-87.78135223
16171010120000,524 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36215,1758,20.6,Nearby,1923,41.87896805,-87.78295194
16182010140000,524 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38557,1678,22.98,Nearby,1914,41.8787462,-87.79271795
16171030150000,524 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34625,1584,21.86,Nearby,1912,41.87897738,-87.78050496
16171020150000,524 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36625,1566,23.39,Nearby,1910,41.87895114,-87.78174314
16171060090000,524 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40577,1565,25.93,Nearby,1902,41.87905522,-87.77674734
16182050150000,524 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40590,1770,22.93,Nearby,1918,41.87887598,-87.78781374
16181030110000,524 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35572,1476,24.1,Nearby,1927,41.87870792,-87.80078171
16181040130000,525 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",48125,1970,24.43,Nearby,1908,41.87876513,-87.7991178
16182050270000,525 GUNDERSON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29590,1260,23.48,Nearby,1914,41.87889485,-87.78712678
16181030170000,525 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41151,1664,24.73,Nearby,1913,41.87871476,-87.80013203
16053210260000,525 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41885,1807,23.18,Nearby,1952,41.89547987,-87.78366775
16053230160000,525 N LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35290,1919,18.39,Nearby,1909,41.89556758,-87.7803753
16182030260000,525 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36134,1920,18.82,Nearby,1919,41.87886357,-87.78958607
16171010290000,525 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32369,1470,22.02,Nearby,1916,41.87895716,-87.78222566
16181050180000,525 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42125,1472,28.62,Nearby,1912,41.87877215,-87.79768941
16171030320000,525 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34625,1425,24.3,Nearby,1915,41.87898136,-87.77984908
16171050270000,525 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35800,1260,28.41,Nearby,1902,41.87903858,-87.77738143
16171010130000,526 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33590,1368,24.55,Nearby,1914,41.87887952,-87.7829527
16171030160000,526 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35475,1460,24.3,Nearby,1921,41.87890725,-87.78050047
16181060090000,526 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",56125,1976,28.4,Nearby,1905,41.8786928,-87.79707124
16171060100000,526 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38577,1998,19.31,Nearby,1905,41.87894087,-87.77674833
16182050160000,526 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35590,1448,24.58,Nearby,1922,41.87879857,-87.7878144
16171050110000,526 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38179,1475,25.88,Nearby,1909,41.87892382,-87.77801347
16181060170000,527 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31314,1430,21.9,Nearby,1919,41.87867252,-87.79644844
16181040140000,527 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44125,1846,23.9,Nearby,1903,41.87866654,-87.79911862
16182050280000,527 GUNDERSON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28640,1260,22.73,Nearby,1915,41.87881366,-87.78711278
16182030270000,527 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34539,1902,18.16,Nearby,1919,41.87877131,-87.78958176
16182000230000,527 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38753,1810,21.41,Nearby,1904,41.87873395,-87.79329794
16171010300000,527 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37002,1656,22.34,Nearby,1916,41.87886134,-87.78223158
16171050280000,527 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33576,1200,27.98,Nearby,1904,41.87894502,-87.77738224
16182040260000,527 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34590,1460,23.69,Nearby,1921,41.87880455,-87.78834957
16182030150000,528 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34750,1808,19.22,Nearby,1918,41.87871164,-87.7902196
16182040420000,528 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47831,1735,27.57,Nearby,1911,41.87875986,-87.78904184
